index,curah_hujan_mm,curah_hujan_mm_corrected,kecamatan,rainfall_scaled
2023-02-10,5.2251986736614695,4.415491020935216,cijeruk,0.026958573807059256
2023-02-11,41.1442923077408,34.76848720859442,cijeruk,0.21227737167364077
2023-02-12,32.8465844642005,27.756609428295185,cijeruk,0.1694666800042376
2023-02-13,2.276628547111146,1.9238374530034812,cijeruk,0.011745899544054398
2023-02-14,0.0,0.0,cijeruk,0.0
2023-02-15,24.63493882859084,20.8174574772118,cijeruk,0.12710001248193364
2023-02-16,2.1041505342766977,1.7780869917209068,cijeruk,0.010856026923032287
2023-02-17,0.0,0.0,cijeruk,0.0
2023-02-18,22.44085169198832,18.96337064609248,cijeruk,0.11577997209583857
2023-02-19,24.33941619161995,20.56772964263098,cijeruk,0.12557531087382162
2023-02-20,22.338058572572184,18.87650656222831,cijeruk,0.11524962749657841
2023-02-21,3.066553908571489,2.5913543377333506,cijeruk,0.01582139264756817
2023-02-22,0.0,0.0,cijeruk,0.0
2023-02-23,56.54691356976026,47.78428624875911,cijeruk,0.2917447236438893
2023-02-24,37.26335022971973,31.488943985740516,cijeruk,0.19225427399151207
2023-02-25,19.039250842269784,16.088888937971518,cijeruk,0.09822995853720888
2023-02-26,37.4104864567293,31.61327967703009,cijeruk,0.1930133997364381
2023-02-27,6.687913793760823,5.651540764180502,cijeruk,0.03450521767395516
2023-02-28,6.478602061043459,5.474664412846996,cijeruk,0.03342530738775155
2023-03-01,21.426754134728267,18.106419755209625,cijeruk,0.11054789853225165
2023-03-02,0.0,0.0,cijeruk,0.0
2023-03-03,6.485981213355846,5.480900076371466,cijeruk,0.03346337893960464
2023-03-04,24.900926609183443,21.04222723817902,cijeruk,0.12847233373950162
2023-03-05,12.450463304591722,10.52111361908951,cijeruk,0.06423616686975081
2023-03-06,10.957329189146796,9.259358671276352,cijeruk,0.05653258107923125
2023-03-07,11.124231189564432,9.400397190622026,cijeruk,0.05739368515925119
2023-03-08,0.1669020004176372,0.14103851934567577,cijeruk,0.0008611040800199468
2023-03-09,5.316432317498348,4.492586909594824,cijeruk,0.027429279147597047
2023-03-10,11.124231189564432,9.400397190622026,cijeruk,0.05739368515925119
2023-03-11,15.088560616039208,12.750405885002,cijeruk,0.07784700648037675
2023-03-12,19.525319563051315,16.49963543895851,cijeruk,0.10073775207825517
2023-03-13,14.566333369584168,12.309104058674668,cijeruk,0.07515265883029013
2023-03-14,38.68641165101558,32.69148484981221,cijeruk,0.19959633096464918
2023-03-15,0.0,0.0,cijeruk,0.0
2023-03-16,0.0,0.0,cijeruk,0.0
2023-03-17,12.714504280378597,10.744238256172249,cijeruk,0.06559844390042503
2023-03-18,5.040750544377478,4.259625357341019,cijeruk,0.026006943291660665
2023-03-19,5.040750544377478,4.259625357341019,cijeruk,0.026006943291660665
2023-03-20,11.057398995464332,9.343921452303046,cijeruk,0.05704887518170584
2023-03-21,11.743128024660969,9.923388485102139,cijeruk,0.06058678403451633
2023-03-22,5.875064688905961,4.964652447004449,cijeruk,0.030311453196120195
2023-03-23,4.91700716282919,4.155057507532591,cijeruk,0.025368509177868967
2023-03-24,14.301766914444544,12.085535371612464,cijeruk,0.07378767067324542
2023-03-25,19.222712764211508,16.24392121896411,cijeruk,0.09917650087413121
2023-03-26,19.52563847942977,16.499904935391744,cijeruk,0.10073939747611728
2023-03-27,28.925916023158308,24.443495922248342,cijeruk,0.14923862052898335
2023-03-28,12.351513951491349,10.437497663519368,cijeruk,0.06372565356579486
2023-03-29,19.52563847942977,16.499904935391744,cijeruk,0.10073939747611728
2023-03-30,17.538920474592924,14.821052884137519,cijeruk,0.09048924483844217
2023-03-31,28.089990793607694,23.737107404648203,cijeruk,0.14492579848996373
2023-04-01,5.1278311623734245,4.333211781680585,cijeruk,0.026456221762016518
2023-04-02,15.057287626963118,12.723979023348045,cijeruk,0.0776856585131837
2023-04-03,5.039570162818774,4.258627890163357,cijeruk,0.026000853302483556
2023-04-04,0.0,0.0,cijeruk,0.0
2023-04-05,10.079140325637548,8.517255780326714,cijeruk,0.05200170660496711
2023-04-06,5.449679318243071,4.605185678005403,cijeruk,0.02811674565911033
2023-04-07,10.89935863648614,9.210371356010803,cijeruk,0.05623349131822065
2023-04-08,16.49167347194566,13.936089454861815,cijeruk,0.08508614203253402
2023-04-09,0.1426353646766028,0.12053229194365432,cijeruk,0.0007359042681981923
2023-04-10,6.699281914708597,5.661147257465211,cijeruk,0.03456386966917267
2023-04-11,7.197164691665612,6.0818770839143745,cijeruk,0.037132615936662235
2023-04-12,29.01738027000908,24.520786679199254,cijeruk,0.1497105156287549
2023-04-13,5.381191616394657,4.54731097286156,cijeruk,0.027763394355079907
2023-04-14,8.72799675891021,7.375488230520156,cijeruk,0.04503069825821117
2023-04-15,7.311525443338927,6.178516255685251,cijeruk,0.03772264187771521
2023-04-16,12.04811990050885,10.181118185611467,cijeruk,0.06216034066061052
2023-04-17,10.324140339714452,8.724290082723398,cijeruk,0.05326574485015686
2023-04-18,20.648280679428904,17.448580165446796,cijeruk,0.10653148970031372
2023-04-19,30.97241967631227,26.172869113427,cijeruk,0.15979722762234913
2023-04-20,33.15883192067182,28.020470369565935,cijeruk,0.1710776706338915
2023-04-21,26.58410063198292,22.464573114098535,cijeruk,0.13715639992678175
2023-04-22,21.14771166496373,17.870618286852917,cijeruk,0.10910822370144181
2023-04-23,23.678222454465008,20.008995861995523,cijeruk,0.12216398792189138
2023-04-24,35.51733259109766,30.013492871395055,cijeruk,0.1832459762560622
2023-04-25,11.839111227232504,10.004497930997761,cijeruk,0.06108199396094569
2023-04-26,11.212857993483842,9.475290200698929,cijeruk,0.057850940927685154
2023-04-27,27.323158139245635,23.089104733101372,cijeruk,0.14096944850187867
2023-04-28,9.107718861673582,7.696367806574135,cijeruk,0.04698981349436828
2023-04-29,24.89714762305733,21.03903385160174,cijeruk,0.12845283666718738
2023-04-30,20.245660647337026,17.10835097081129,cijeruk,0.10445423627336531
2023-05-01,0.0,0.0,cijeruk,0.0
2023-05-02,25.47745963608288,21.529419508279485,cijeruk,0.13144686334661887
2023-05-03,29.48220412977396,24.913580467013272,cijeruk,0.1521086997196141
2023-05-04,40.75165738506941,34.4366958100587,cijeruk,0.21025163481593606
2023-05-05,44.2233057286337,37.37037030670922,cijeruk,0.22816304717502844
2023-05-06,7.0996504766814965,5.9994738744735,cijeruk,0.03662950699744852
2023-05-07,24.958315457745226,21.090722991422563,cijeruk,0.12876842229158933
2023-05-08,21.21824821837303,17.930224349259007,cijeruk,0.10947214572621866
2023-05-09,0.0,0.0,cijeruk,0.0
2023-05-10,0.0,0.0,cijeruk,0.0
2023-05-11,0.0,0.0,cijeruk,0.0
2023-05-12,0.0,0.0,cijeruk,0.0
2023-05-13,21.15843881467728,17.879683135138812,cijeruk,0.10916356870846514
2023-05-14,0.0,0.0,cijeruk,0.0
2023-05-15,0.0,0.0,cijeruk,0.0
2023-05-16,0.0,0.0,cijeruk,0.0
2023-05-17,0.0,0.0,cijeruk,0.0
2023-05-18,0.0,0.0,cijeruk,0.0
2023-05-19,0.0,0.0,cijeruk,0.0
2023-05-20,5.33274152597192,4.506368809206911,cijeruk,0.027513423890759777
2023-05-21,33.90587885974337,28.65175336140979,cijeruk,0.17493193939994126
2023-05-22,0.0,0.0,cijeruk,0.0
2023-05-23,0.0,0.0,cijeruk,0.0
2023-05-24,0.0,0.0,cijeruk,0.0
2023-05-25,16.952939429871684,14.325876680704894,cijeruk,0.08746596969997063
2023-05-26,0.0,0.0,cijeruk,0.0
2023-05-27,30.02384771928379,25.371289839497646,cijeruk,0.15490322287497754
2023-05-28,0.0,0.0,cijeruk,0.0
2023-05-29,0.0,0.0,cijeruk,0.0
2023-05-30,0.0,0.0,cijeruk,0.0
2023-05-31,0.0,0.0,cijeruk,0.0
2023-06-01,0.0,0.0,cijeruk,0.0
2023-06-02,0.0,0.0,cijeruk,0.0
2023-06-03,0.0,0.0,cijeruk,0.0
2023-06-04,0.0,0.0,cijeruk,0.0
2023-06-05,6.285582708171392,5.311555740296538,cijeruk,0.032429455020104414
2023-06-06,11.570805470348905,9.77776939216603,cijeruk,0.059697713476786235
2023-06-07,11.799138739367276,9.970719662978398,cijeruk,0.06087576232619496
2023-06-08,0.0,0.0,cijeruk,0.0
2023-06-09,0.0,0.0,cijeruk,0.0
2023-06-10,0.0,0.0,cijeruk,0.0
2023-06-11,0.0,0.0,cijeruk,0.0
2023-06-12,0.0,0.0,cijeruk,0.0
2023-06-13,0.0,0.0,cijeruk,0.0
2023-06-14,14.849867349908097,12.548701023773999,cijeruk,0.07661550688885319
2023-06-15,14.604173480113149,12.341080386984274,cijeruk,0.07534788880646402
2023-06-16,68.78259978786824,58.12390508533405,cijeruk,0.3548727826119783
2023-06-17,0.0,0.0,cijeruk,0.0
2023-06-18,60.18477161705343,50.85841424780112,cijeruk,0.3105136682893635
2023-06-19,60.18477161705343,50.85841424780112,cijeruk,0.3105136682893635
2023-06-20,0.0,0.0,cijeruk,0.0
2023-06-21,15.589728837049275,13.173912036261388,cijeruk,0.08043270346907805
2023-06-22,1.5085201299460769,1.2747567135106546,cijeruk,0.00778296746257283
2023-06-23,0.0,0.0,cijeruk,0.0
2023-06-24,3.1458422987527146,2.6583560340849814,cijeruk,0.01623046836932358
2023-06-25,17.776960688814405,15.022205891737885,cijeruk,0.091717375113466
2023-06-26,0.0,0.0,cijeruk,0.0
2023-06-27,0.0,0.0,cijeruk,0.0
2023-06-28,0.0,0.0,cijeruk,0.0
2023-06-29,28.204473442634946,23.833849584305554,cijeruk,0.14551645334084737
2023-06-30,0.0,0.0,cijeruk,0.0
2023-07-01,0.0,0.0,cijeruk,0.0
2023-07-02,27.488296945989884,23.228653286932,cijeruk,0.1418214556671689
2023-07-03,0.0,0.0,cijeruk,0.0
2023-07-04,0.0,0.0,cijeruk,0.0
2023-07-05,0.0,0.0,cijeruk,0.0
2023-07-06,0.0,0.0,cijeruk,0.0
2023-07-07,35.21908227742769,29.76146004656888,cijeruk,0.18170720163786835
2023-07-08,4.042651080364545,3.416193461906283,cijeruk,0.020857409322165853
2023-07-09,17.609541138713844,14.88073002328444,cijeruk,0.09085360081893418
2023-07-10,27.983032555664213,23.646723637685415,cijeruk,0.1443739646302472
2023-07-11,0.0,0.0,cijeruk,0.0
2023-07-12,0.0,0.0,cijeruk,0.0
2023-07-13,0.0,0.0,cijeruk,0.0
2023-07-14,0.0,0.0,cijeruk,0.0
2023-07-15,0.0,0.0,cijeruk,0.0
2023-07-16,0.0,0.0,cijeruk,0.0
2023-07-17,0.0,0.0,cijeruk,0.0
2023-07-18,0.0,0.0,cijeruk,0.0
2023-07-19,0.0,0.0,cijeruk,0.0
2023-07-20,0.0,0.0,cijeruk,0.0
2023-07-21,0.0,0.0,cijeruk,0.0
2023-07-22,0.0,0.0,cijeruk,0.0
2023-07-23,0.0,0.0,cijeruk,0.0
2023-07-24,8.28868977428984,7.004257169813689,cijeruk,0.042764164388687305
2023-07-25,0.3664978181084697,0.3097045540502524,cijeruk,0.0018908866622443531
2023-07-26,0.0,0.0,cijeruk,0.0
2023-07-27,0.0,0.0,cijeruk,0.0
2023-07-28,0.0,0.0,cijeruk,0.0
2023-07-29,0.0,0.0,cijeruk,0.0
2023-07-30,0.0,0.0,cijeruk,0.0
2023-07-31,0.0,0.0,cijeruk,0.0
2023-08-01,0.0,0.0,cijeruk,0.0
2023-08-02,0.0,0.0,cijeruk,0.0
2023-08-03,8.068923882933648,6.818546658004362,cijeruk,0.041630317549089815
2023-08-04,4.795760176343943,4.052599206216764,cijeruk,0.024742954813683302
2023-08-05,0.0,0.0,cijeruk,0.0
2023-08-06,2.5648092226657817,2.16736105177736,cijeruk,0.013232721480772048
2023-08-07,3.1983231080869583,2.7027043080663775,cijeruk,0.016501234680856
2023-08-08,5.895377435371918,4.981817488035916,cijeruk,0.030416253550906106
2023-08-09,0.0,0.0,cijeruk,0.0
2023-08-10,4.671064764786727,3.9472268549494225,cijeruk,0.024099608853880548
2023-08-11,0.0,0.0,cijeruk,0.0
2023-08-12,0.0,0.0,cijeruk,0.0
2023-08-13,0.0,0.0,cijeruk,0.0
2023-08-14,0.0,0.0,cijeruk,0.0
2023-08-15,10.578642989285948,8.939354472456872,cijeruk,0.054578810417816426
2023-08-16,0.0,0.0,cijeruk,0.0
2023-08-17,6.401631218360113,5.409621132013432,cijeruk,0.03302818868029836
2023-08-18,0.0,0.0,cijeruk,0.0
2023-08-19,0.0,0.0,cijeruk,0.0
2023-08-20,0.0,0.0,cijeruk,0.0
2023-08-21,0.0,0.0,cijeruk,0.0
2023-08-22,0.0,0.0,cijeruk,0.0
2023-08-23,0.0,0.0,cijeruk,0.0
2023-08-24,0.0,0.0,cijeruk,0.0
2023-08-25,9.934168126180731,8.39474877438004,cijeruk,0.0512537458128295
2023-08-26,8.478568132338056,7.164711582630172,cijeruk,0.04374381129773375
2023-08-27,44.59717790906315,37.686306476559565,cijeruk,0.23009198067593412
2023-08-28,5.717037078415417,4.831113123667697,cijeruk,0.029496135106410644
2023-08-29,0.0,0.0,cijeruk,0.0
2023-08-30,0.0,0.0,cijeruk,0.0
2023-08-31,0.0,0.0,cijeruk,0.0
2023-09-01,0.0,0.0,cijeruk,0.0
2023-09-02,15.497114356879324,13.095649288538448,cijeruk,0.07995487392513183
2023-09-03,0.0,0.0,cijeruk,0.0
2023-09-04,0.0,0.0,cijeruk,0.0
2023-09-05,0.0,0.0,cijeruk,0.0
2023-09-06,0.0,0.0,cijeruk,0.0
2023-09-07,0.0,0.0,cijeruk,0.0
2023-09-08,0.0,0.0,cijeruk,0.0
2023-09-09,0.0,0.0,cijeruk,0.0
2023-09-10,6.229341766395857,5.264030011816476,cijeruk,0.03213928890881819
2023-09-11,0.0,0.0,cijeruk,0.0
2023-09-12,5.583642070779872,4.7183892838218915,cijeruk,0.028807904977102256
2023-09-13,0.0,0.0,cijeruk,0.0
2023-09-14,0.0,0.0,cijeruk,0.0
2023-09-15,0.0,0.0,cijeruk,0.0
2023-09-16,0.0,0.0,cijeruk,0.0
2023-09-17,0.0,0.0,cijeruk,0.0
2023-09-18,0.0,0.0,cijeruk,0.0
2023-09-19,0.0,0.0,cijeruk,0.0
2023-09-20,0.0,0.0,cijeruk,0.0
2023-09-21,0.0,0.0,cijeruk,0.0
2023-09-22,0.0,0.0,cijeruk,0.0
2023-09-23,0.0,0.0,cijeruk,0.0
2023-09-24,0.0,0.0,cijeruk,0.0
2023-09-25,8.465416129950613,7.1535976418834215,cijeruk,0.04367595565257719
2023-09-26,0.0,0.0,cijeruk,0.0
2023-09-27,0.0,0.0,cijeruk,0.0
2023-09-28,0.0,0.0,cijeruk,0.0
2023-09-29,6.669292779052888,5.63580530063573,cijeruk,0.03440914553761772
2023-09-30,2.195436816371658,1.855227361704659,cijeruk,0.011327003842213154
2023-10-01,0.0,0.0,cijeruk,0.0
2023-10-02,0.0,0.0,cijeruk,0.0
2023-10-03,0.0,0.0,cijeruk,0.0
2023-10-04,0.0,0.0,cijeruk,0.0
2023-10-05,0.0,0.0,cijeruk,0.0
2023-10-06,18.126587106238684,15.317653472439515,cijeruk,0.09352121649208012
2023-10-07,0.0,0.0,cijeruk,0.0
2023-10-08,0.0,0.0,cijeruk,0.0
2023-10-09,0.0,0.0,cijeruk,0.0
2023-10-10,4.293578822907032,3.6282369196382946,cijeruk,0.022152030730853884
2023-10-11,19.839316807706048,16.76497501759693,cijeruk,0.10235777045916511
2023-10-12,0.0,0.0,cijeruk,0.0
2023-10-13,0.0,0.0,cijeruk,0.0
2023-10-14,0.0,0.0,cijeruk,0.0
2023-10-15,0.0,0.0,cijeruk,0.0
2023-10-16,0.0,0.0,cijeruk,0.0
2023-10-17,0.0,0.0,cijeruk,0.0
2023-10-18,0.0,0.0,cijeruk,0.0
2023-10-19,0.0,0.0,cijeruk,0.0
2023-10-20,36.80340355169263,31.10027160143967,cijeruk,0.18988125293694297
2023-10-21,14.7880271387941,12.49644370037633,cijeruk,0.07629645224621073
2023-10-22,0.0,0.0,cijeruk,0.0
2023-10-23,5.407398735546045,4.569456982329261,cijeruk,0.02789860577957068
2023-10-24,28.820583550095257,24.354485988259192,cijeruk,0.14869517454219935
2023-10-25,26.906139071101805,22.736707806984576,cijeruk,0.1388179055597557
2023-10-26,17.415109302895495,14.716427749082436,cijeruk,0.08985046097225767
2023-10-27,18.061584530309105,15.262723830854501,cijeruk,0.09318584613579498
2023-10-28,0.0,0.0,cijeruk,0.0
2023-10-29,0.0,0.0,cijeruk,0.0
2023-10-30,0.0,0.0,cijeruk,0.0
2023-10-31,18.708059757722715,15.809019912626566,cijeruk,0.09652123129933227
2023-11-01,24.184395797306703,20.436731530998923,cijeruk,0.12477550803326004
2023-11-02,24.184395797306703,20.436731530998923,cijeruk,0.12477550803326004
2023-11-03,14.200828009348369,12.000238169161236,cijeruk,0.07326689259513033
2023-11-04,48.36879159461341,40.87346306199785,cijeruk,0.2495510160665201
2023-11-05,26.61399687567646,22.48983657369748,cijeruk,0.13731064479716892
2023-11-06,0.0,0.0,cijeruk,0.0
2023-11-07,0.0,0.0,cijeruk,0.0
2023-11-08,7.253406309661096,6.129403383825936,cijeruk,0.03742278553679674
2023-11-09,7.411764448776053,6.263222016384098,cijeruk,0.03823980893588744
2023-11-10,27.230860640480177,23.011109846685297,cijeruk,0.14049325437260704
2023-11-11,18.70749203083797,15.808540161880517,cijeruk,0.09651830220360202
2023-11-12,15.30260463445553,12.931281197201352,cijeruk,0.07895133223501691
2023-11-13,15.30260463445553,12.931281197201352,cijeruk,0.07895133223501691
2023-11-14,61.21041853782212,51.72512478880541,cijeruk,0.31580532894006763
2023-11-15,29.98179456869361,25.335753332576108,cijeruk,0.15468625639488573
2023-11-16,22.984041607950434,19.42238672306637,cijeruk,0.11858247327431601
2023-11-17,11.492020803975215,9.711193361533184,cijeruk,0.05929123663715799
2023-11-18,11.492020803975215,9.711193361533184,cijeruk,0.05929123663715799
2023-11-19,10.94956174365219,9.252794885288669,cijeruk,0.056492506191033375
2023-11-20,1.9368568439627776,1.6367174795598294,cijeruk,0.009992901981866592
2023-11-21,28.967998115481898,24.479056886032094,cijeruk,0.14945573632930295
2023-11-22,3.360322161945948,2.839599651648238,cijeruk,0.017337042795128342
2023-11-23,58.50419420679511,49.438262607943514,cijeruk,0.30184299890768085
2023-11-24,29.53619611533523,24.95920574221093,cijeruk,0.15238726270231562
2023-11-25,44.30429455735521,37.43880893810872,cijeruk,0.2285808960364778
2023-11-26,28.962807210927043,24.474670374841995,cijeruk,0.14942895469049697
2023-11-27,28.962807210927043,24.474670374841995,cijeruk,0.14942895469049697
2023-11-28,28.962807210927043,24.474670374841995,cijeruk,0.14942895469049697
2023-11-29,43.444210206231176,36.71200504665517,cijeruk,0.22414342888772604
2023-11-30,94.67897988807044,80.00732827143135,cijeruk,0.4884809988480433
2023-12-01,19.65871362662136,16.61235848103317,cijeruk,0.10142597733680915
2023-12-02,5.094607741166122,4.305136730914564,cijeruk,0.026284810853326138
2023-12-03,24.391336013448026,20.611603860896786,cijeruk,0.12584318286036578
2023-12-04,27.246041454055742,23.023938209819367,cijeruk,0.1405715773434236
2023-12-05,4.914678406655338,4.1530896202582905,cijeruk,0.025356494334202277
2023-12-06,5.705248473573392,4.821151305547422,cijeruk,0.029435313692036884
2023-12-07,7.682896592454886,6.492338959235556,cijeruk,0.03963867170902485
2023-12-08,3.803499114903755,3.2141009823506357,cijeruk,0.019623543145081298
2023-12-09,8.460058593029338,7.149070320024932,cijeruk,0.043648314300824526
2023-12-10,5.705248473573392,4.821151305547422,cijeruk,0.029435313692036884
2023-12-11,9.621722194950284,8.130720114411586,cijeruk,0.04964173118451508
2023-12-12,0.0,0.0,cijeruk,0.0
2023-12-13,3.297606484415549,2.7866025259306624,cijeruk,0.01701347132404048
2023-12-14,0.0,0.0,cijeruk,0.0
2023-12-15,0.0,0.0,cijeruk,0.0
2023-12-16,0.0,0.0,cijeruk,0.0
2023-12-17,0.0,0.0,cijeruk,0.0
2023-12-18,0.0,0.0,cijeruk,0.0
2023-12-19,0.0,0.0,cijeruk,0.0
2023-12-20,0.0,0.0,cijeruk,0.0
2023-12-21,0.0,0.0,cijeruk,0.0
2023-12-22,0.0,0.0,cijeruk,0.0
2023-12-23,0.0,0.0,cijeruk,0.0
2023-12-24,6.144882275415608,5.1926585391993925,cijeruk,0.03170353372255611
2023-12-25,8.22175280573386,6.9476928931063995,cijeruk,0.04241881384415525
2023-12-26,15.354351658664966,12.97500939492685,cijeruk,0.07921831269998518
2023-12-27,10.46866666279752,8.846420306226438,cijeruk,0.05401140521471627
2023-12-28,5.283858570704233,4.465060858343867,cijeruk,0.027261220129755667
2023-12-29,14.058410767043569,11.879890198893046,cijeruk,0.07253211369429642
2023-12-30,11.551823724126937,9.761729096812815,cijeruk,0.059599780204106834
2023-12-31,13.576232499379657,11.47243127831803,cijeruk,0.07004439232161436
2024-01-01,20.95266102423296,17.70579309903458,cijeruk,0.10810189123015033
2024-01-02,20.95266102423296,17.70579309903458,cijeruk,0.10810189123015033
2024-01-03,10.62569342692493,8.979113876433834,cijeruk,0.05482155959827124
2024-01-04,17.047067219424306,14.405418232241507,cijeruk,0.08795160692076008
2024-01-05,10.476330512116478,8.852896549517288,cijeruk,0.054050945615075154
2024-01-06,23.240284062152547,19.638921313686826,cijeruk,0.11990451508469353
2024-01-07,17.496434608094336,14.785150715864612,cijeruk,0.09027004583008057
2024-01-08,15.493523155712062,13.09261458737228,cijeruk,0.07993634569916949
2024-01-09,23.240284062152547,19.638921313686826,cijeruk,0.11990451508469353
2024-01-10,23.240284062152547,19.638921313686826,cijeruk,0.11990451508469353
2024-01-11,14.094390453559626,11.910294398363682,cijeruk,0.07271774511141117
2024-01-12,3.526986183387506,2.9804370697348657,cijeruk,0.01819691906082163
2024-01-13,9.396260280753262,7.940196247306219,cijeruk,0.04847849662939679
2024-01-14,9.396260280753262,7.940196247306219,cijeruk,0.04847849662939679
2024-01-15,9.396260280753262,7.940196247306219,cijeruk,0.04847849662939679
2024-01-16,12.14084402079546,10.259473583390582,cijeruk,0.0626387358751392
2024-01-17,19.73105769313553,16.673491960554514,cijeruk,0.10179922493530828
2024-01-18,14.863659260555238,12.56035571126578,cijeruk,0.07668666403795749
2024-01-19,9.90910582218122,8.373570177127537,cijeruk,0.051124440878348915
2024-01-20,0.0,0.0,cijeruk,0.0
2024-01-21,5.346472581627987,4.517972071923588,cijeruk,0.027584267068306086
2024-01-22,0.0,0.0,cijeruk,0.0
2024-01-23,5.950521906317031,5.028416657085645,cijeruk,0.030700762596948435
2024-01-24,0.0,0.0,cijeruk,0.0
2024-01-25,8.498093669900964,7.181211402287277,cijeruk,0.043844550174547275
2024-01-26,25.89668388270611,21.883679893832653,cijeruk,0.1336097835531307
2024-01-27,11.39912545470807,9.632693268772444,cijeruk,0.05881195799418995
2024-01-28,14.868523854752931,12.564466477830251,cijeruk,0.07671176213085507
2024-01-29,0.0,0.0,cijeruk,0.0
2024-01-30,12.6214805646267,10.665629688864183,cijeruk,0.06511850297118432
2024-01-31,23.22227440072547,19.62370246684715,cijeruk,0.11981159712747416
2024-02-01,16.5563888862091,13.990776433949652,cijeruk,0.08542003082429796
2024-02-02,22.18555295737624,18.747633534311834,cijeruk,0.11446279925519978
2024-02-03,14.79036873594039,12.498422438759277,cijeruk,0.0763085333408135
2024-02-04,13.071221393662077,11.04567774375702,cijeruk,0.0674388685861251
2024-02-05,14.79036873594039,12.498422438759277,cijeruk,0.0763085333408135
2024-02-06,17.366295816916363,14.675178502402526,cijeruk,0.08959861562689664
2024-02-07,10.695621528913753,9.038205774316891,cijeruk,0.05518234241561285
2024-02-08,5.347810764456876,4.5191028871584455,cijeruk,0.027591171207806426
2024-02-09,10.695621528913753,9.038205774316891,cijeruk,0.05518234241561285
2024-02-10,13.27073490709742,11.214274228244696,cijeruk,0.06846822653275479
2024-02-11,33.74088108629664,28.512323986063603,cijeruk,0.1740806598733109
2024-02-12,2.436917768617721,2.0592879234100026,cijeruk,0.01257288605276701
2024-02-13,11.418398679353729,9.648979874446661,cijeruk,0.05891139510300823
2024-02-14,22.467216856833964,18.985650210164984,cijeruk,0.11591599893171933
2024-02-15,22.836797358707454,19.29795974889332,cijeruk,0.11782279020601644
2024-02-16,31.68967090866128,26.778973603224813,cijeruk,0.1634977702223754
2024-02-17,9.38341902245202,7.929344897095853,cijeruk,0.048412244218472296
2024-02-18,18.36452559560012,15.518720518675694,cijeruk,0.09474882193401743
2024-02-19,9.722980119719612,8.216286900583986,cijeruk,0.05016415519342472
2024-02-20,9.785731471755945,8.269314172611868,cijeruk,0.05048791072139947
2024-02-21,8.197635391196915,6.927312763280362,cijeruk,0.042294383915182976
2024-02-22,9.273162270072724,7.836173760353771,cijeruk,0.04784339220300222
2024-02-23,9.273162270072724,7.836173760353771,cijeruk,0.04784339220300222
2024-02-24,13.909743844712112,11.754261012011883,cijeruk,0.07176509057256457
2024-02-25,13.909743844712112,11.754261012011883,cijeruk,0.07176509057256457
2024-02-26,0.0,0.0,cijeruk,0.0
2024-02-27,23.76642397248775,20.083529489362725,cijeruk,0.12261904949600845
2024-02-28,17.365797009215846,14.674756990980596,cijeruk,0.08959604210863452
2024-02-29,1.351108577449616,1.1417379825400769,cijeruk,0.006970827825194029
2024-03-01,15.829275515577953,13.376338063327083,cijeruk,0.08166860610487697
2024-03-02,15.829275515577953,13.376338063327083,cijeruk,0.08166860610487697
2024-03-03,4.333093819750347,3.6616285903958916,cijeruk,0.022355902014113572
2024-03-04,5.204877684038292,4.398319014123313,cijeruk,0.02685373092302686
2024-03-05,15.829275515577953,13.376338063327083,cijeruk,0.08166860610487697
2024-03-06,17.00097643998768,14.36646977583617,cijeruk,0.08771380894275584
2024-03-07,21.50293812883892,18.170798119161642,cijeruk,0.11094095762079909
2024-03-08,27.185523213307263,22.972798001510224,cijeruk,0.14025934319467917
2024-03-09,24.35017862968541,20.57682431091239,cijeruk,0.12563083794543214
2024-03-10,28.44567637599685,24.037675209511193,cijeruk,0.14676090115759605
2024-03-11,14.714352718228357,12.43418602123383,cijeruk,0.07591634089953114
2024-03-12,6.07600080936922,5.134451088376561,cijeruk,0.03134815085535333
2024-03-13,31.344625434587225,26.487397093365384,cijeruk,0.16171756348564303
2024-03-14,36.45600404907534,30.80670584819547,cijeruk,0.1880889009678108
2024-03-15,19.74901340590316,16.688665218731206,cijeruk,0.1018918645530791
2024-03-16,3.727493622441136,3.1498734590600646,cijeruk,0.01923140500713379
2024-03-17,0.0,0.0,cijeruk,0.0
2024-03-18,0.0,0.0,cijeruk,0.0
2024-03-19,0.0,0.0,cijeruk,0.0
2024-03-20,0.0,0.0,cijeruk,0.0
2024-03-21,0.0,0.0,cijeruk,0.0
2024-03-22,0.0,0.0,cijeruk,0.0
2024-03-23,12.554993972970497,10.609445997715683,cijeruk,0.06477547607397209
2024-03-24,12.554993972970497,10.609445997715683,cijeruk,0.06477547607397209
2024-03-25,12.809372308572534,10.824405337430928,cijeruk,0.06608790026366114
2024-03-26,26.29492605002761,22.220209626726742,cijeruk,0.13566445008953182
2024-03-27,14.534627023211655,12.28231099367215,cijeruk,0.07498907502568876
2024-03-28,6.422817773122331,5.427524574190411,cijeruk,0.033137497308724985
2024-03-29,16.18509714909705,13.677020836553988,cijeruk,0.08350441070647525
2024-03-30,22.149678295145105,18.717318084344523,cijeruk,0.11427770969402458
2024-03-31,8.092548574548525,6.838510418276994,cijeruk,0.04175220535323763
2024-04-01,19.37244050148452,16.370446834697425,cijeruk,0.09994899710027182
2024-04-02,39.16621468109207,33.096936604555864,cijeruk,0.20207179768027242
2024-04-03,29.69066354189472,25.089736575122295,cijeruk,0.15318421259451417
